Awardee,Year,Deaths,Population,Crude Rate,Age-Adjusted Rate,Indicator Number,Indicator Name,Category,Program
Louisiana,2014,311,4649676,6.6886,6.7032,2,Drug Overdose Deaths Involving Opioids,Mortality,PfS
Louisiana,2015,332,4670724,7.1081,7.2284,2,Drug Overdose Deaths Involving Opioids,Mortality,PfS
Louisiana,2016,418,4681666,8.9285,9.1287,2,Drug Overdose Deaths Involving Opioids,Mortality,PfS
Maine,2013,126,1328302,9.4858,9.9066,2,Drug Overdose Deaths Involving Opioids,Mortality,PfS
Maine,2014,176,1330089,13.2322,14.0485,2,Drug Overdose Deaths Involving Opioids,Mortality,PfS
Maine,2015,242,1329328,18.2047,19.5101,2,Drug Overdose Deaths Involving Opioids,Mortality,PfS
Maine,2016,310,1331479,23.2824,25.8649,2,Drug Overdose Deaths Involving Opioids,Mortality,PfS
Maryland,2013,780,5928814,13.1561,12.7691,2,Drug Overdose Deaths Involving Opioids,Mortality,PfS
Maryland,2014,943,5976407,15.7787,15.3564,2,Drug Overdose Deaths Involving Opioids,Mortality,PfS
Maryland,2015,1118,6006401,18.6135,18.181,2,Drug Overdose Deaths Involving Opioids,Mortality,PfS
Maryland,2016,1877,6016447,31.1978,30.4882,2,Drug Overdose Deaths Involving Opioids,Mortality,PfS
Massachusetts,2013,942,6692824,14.0748,14.0652,2,Drug Overdose Deaths Involving Opioids,Mortality,PfS
Massachusetts,2014,1183,6745408,17.5379,17.626,2,Drug Overdose Deaths Involving Opioids,Mortality,PfS
Massachusetts,2015,1587,6794422,23.3574,23.8123,2,Drug Overdose Deaths Involving Opioids,Mortality,PfS
Massachusetts,2016,2072,6811779,30.4179,30.8905,2,Drug Overdose Deaths Involving Opioids,Mortality,PfS
Michigan,2013,961,9895622,9.7114,9.8703,2,Drug Overdose Deaths Involving Opioids,Mortality,PfS
Michigan,2014,1107,9909877,11.1707,11.4136,2,Drug Overdose Deaths Involving Opioids,Mortality,PfS
Michigan,2015,1370,9922576,13.8069,14.1575,2,Drug Overdose Deaths Involving Opioids,Mortality,PfS
Michigan,2016,1863,9928300,18.7645,19.5395,2,Drug Overdose Deaths Involving Opioids,Mortality,PfS
Minnesota,2013,321,5420380,5.9221,5.8793,2,Drug Overdose Deaths Involving Opioids,Mortality,PfS
Minnesota,2014,334,5457173,6.1204,6.2799,2,Drug Overdose Deaths Involving Opioids,Mortality,PfS
Minnesota,2015,364,5489594,6.6307,6.6415,2,Drug Overdose Deaths Involving Opioids,Mortality,PfS
Minnesota,2016,418,5519952,7.5725,7.7904,2,Drug Overdose Deaths Involving Opioids,Mortality,PfS
Mississippi,2013,110,2991207,3.6775,3.775,2,Drug Overdose Deaths Involving Opioids,Mortality,PfS
Mississippi,2014,124,2994079,4.1415,4.1801,2,Drug Overdose Deaths Involving Opioids,Mortality,PfS
Mississippi,2015,166,2992333,5.5475,5.8285,2,Drug Overdose Deaths Involving Opioids,Mortality,PfS
Mississippi,2016,195,2988726,6.5245,6.6593,2,Drug Overdose Deaths Involving Opioids,Mortality,PfS
Missouri,2013,645,6044171,10.6714,11.1139,2,Drug Overdose Deaths Involving Opioids,Mortality,PfS
Missouri,2014,718,6063589,11.8412,12.3094,2,Drug Overdose Deaths Involving Opioids,Mortality,PfS
Missouri,2015,716,6083672,11.7692,12.0597,2,Drug Overdose Deaths Involving Opioids,Mortality,PfS
Missouri,2016,954,6093000,15.6573,16.4771,2,Drug Overdose Deaths Involving Opioids,Mortality,PfS
Montana,2013,67,1015165,6.5999,7.1516,2,Drug Overdose Deaths Involving Opioids,Mortality,PfS
Montana,2014,53,1023579,5.1779,5.4445,2,Drug Overdose Deaths Involving Opioids,Mortality,PfS
Montana,2015,48,1032949,4.6469,5.026,2,Drug Overdose Deaths Involving Opioids,Mortality,PfS
Montana,2016,42,1042520,4.0287,4.162,2,Drug Overdose Deaths Involving Opioids,Mortality,PfS
Nebraska,2013,43,1868516,2.3013,2.2888,2,Drug Overdose Deaths Involving Opioids,Mortality,PfS
Nebraska,2014,57,1881503,3.0295,3.253,2,Drug Overdose Deaths Involving Opioids,Mortality,PfS
Nebraska,2015,57,1896190,3.006,3.1861,2,Drug Overdose Deaths Involving Opioids,Mortality,PfS
Nebraska,2016,50,1907116,2.6218,2.6848,2,Drug Overdose Deaths Involving Opioids,Mortality,PfS
Nevada,2013,426,2790136,15.2681,14.6274,2,Drug Overdose Deaths Involving Opioids,Mortality,PfS
Nevada,2014,384,2839099,13.5254,12.9349,2,Drug Overdose Deaths Involving Opioids,Mortality,PfS
Nevada,2015,440,2890845,15.2205,14.4547,2,Drug Overdose Deaths Involving Opioids,Mortality,PfS
Nevada,2016,427,2940058,14.5235,13.8945,2,Drug Overdose Deaths Involving Opioids,Mortality,PfS
New Hampshire,2013,165,1323459,12.4673,12.4445,2,Drug Overdose Deaths Involving Opioids,Mortality,PfS
New Hampshire,2014,303,1326813,22.8367,23.8815,2,Drug Overdose Deaths Involving Opioids,Mortality,PfS
New Hampshire,2015,384,1330608,28.859,31.6174,2,Drug Overdose Deaths Involving Opioids,Mortality,PfS
New Hampshire,2016,443,1334795,33.1886,36.2703,2,Drug Overdose Deaths Involving Opioids,Mortality,PfS
New Jersey,2013,738,8899339,8.2928,8.2717,2,Drug Overdose Deaths Involving Opioids,Mortality,PfS
New Jersey,2014,770,8938175,8.6147,8.6329,2,Drug Overdose Deaths Involving Opioids,Mortality,PfS
New Jersey,2015,914,8958013,10.2032,10.279,2,Drug Overdose Deaths Involving Opioids,Mortality,PfS
New Jersey,2016,1485,8944469,16.6024,16.7536,2,Drug Overdose Deaths Involving Opioids,Mortality,PfS
New Mexico,2013,342,2085287,16.4006,16.9803,2,Drug Overdose Deaths Involving Opioids,Mortality,PfS
New Mexico,2014,432,2085572,20.7137,21.7044,2,Drug Overdose Deaths Involving Opioids,Mortality,PfS
New Mexico,2015,368,2085109,17.649,18.7338,2,Drug Overdose Deaths Involving Opioids,Mortality,PfS
New Mexico,2016,370,2081015,17.7798,18.5595,2,Drug Overdose Deaths Involving Opioids,Mortality,PfS
New York,2013,1884,19651127,9.5872,9.283,2,Drug Overdose Deaths Involving Opioids,Mortality,PfS
New York,2014,1914,19746227,9.693,9.4666,2,Drug Overdose Deaths Involving Opioids,Mortality,PfS
New York,2015,2349,19795791,11.8662,11.6179,2,Drug Overdose Deaths Involving Opioids,Mortality,PfS
New York,2016,3251,19745289,16.4647,16.1374,2,Drug Overdose Deaths Involving Opioids,Mortality,PfS
North Carolina,2013,927,9848060,9.413,9.5314,2,Drug Overdose Deaths Involving Opioids,Mortality,PfS
North Carolina,2014,1066,9943964,10.7201,10.9353,2,Drug Overdose Deaths Involving Opioids,Mortality,PfS
North Carolina,2015,1288,10042802,12.8251,13.0402,2,Drug Overdose Deaths Involving Opioids,Mortality,PfS
North Carolina,2016,1678,10146788,16.5373,17.0198,2,Drug Overdose Deaths Involving Opioids,Mortality,PfS
North Dakota,2013,12,723393,,,2,Drug Overdose Deaths Involving Opioids,Mortality,PfS
North Dakota,2014,32,739482,4.3274,4.6439,2,Drug Overdose Deaths Involving Opioids,Mortality,PfS
North Dakota,2015,34,756927,4.4919,4.7589,2,Drug Overdose Deaths Involving Opioids,Mortality,PfS
North Dakota,2016,54,757952,7.1245,7.5659,2,Drug Overdose Deaths Involving Opioids,Mortality,PfS
Ohio,2013,1757,11570808,15.1848,15.6627,2,Drug Overdose Deaths Involving Opioids,Mortality,PfS
Ohio,2014,2225,11594163,19.1907,20.0023,2,Drug Overdose Deaths Involving Opioids,Mortality,PfS
Ohio,2015,2833,11613423,24.3942,25.7498,2,Drug Overdose Deaths Involving Opioids,Mortality,PfS
Ohio,2016,3836,11614373,33.028,34.8194,2,Drug Overdose Deaths Involving Opioids,Mortality,PfS
Oklahoma,2013,529,3850568,13.7382,13.8673,2,Drug Overdose Deaths Involving Opioids,Mortality,PfS
Oklahoma,2014,511,3878051,13.1767,13.2853,2,Drug Overdose Deaths Involving Opioids,Mortality,PfS
Oklahoma,2015,446,3911338,11.4028,11.643,2,Drug Overdose Deaths Involving Opioids,Mortality,PfS
Oklahoma,2016,462,3923561,11.775,12.0516,2,Drug Overdose Deaths Involving Opioids,Mortality,PfS
Oregon,2013,308,3930065,7.837,7.6668,2,Drug Overdose Deaths Involving Opioids,Mortality,PfS
Oregon,2014,349,3970239,8.7904,8.4947,2,Drug Overdose Deaths Involving Opioids,Mortality,PfS
Oregon,2015,339,4028977,8.4141,8.1148,2,Drug Overdose Deaths Involving Opioids,Mortality,PfS
Oregon,2016,319,4093465,7.7929,7.7354,2,Drug Overdose Deaths Involving Opioids,Mortality,PfS
Pennsylvania,2013,1032,12773801,8.079,8.3535,2,Drug Overdose Deaths Involving Opioids,Mortality,PfS
Pennsylvania,2014,1182,12787209,9.2436,9.6441,2,Drug Overdose Deaths Involving Opioids,Mortality,PfS
Pennsylvania,2015,1446,12802503,11.2947,11.7902,2,Drug Overdose Deaths Involving Opioids,Mortality,PfS
Pennsylvania,2016,2343,12784227,18.3273,19.3965,2,Drug Overdose Deaths Involving Opioids,Mortality,PfS
Rhode Island,2013,207,1051511,19.686,19.6453,2,Drug Overdose Deaths Involving Opioids,Mortality,PfS
Rhode Island,2014,215,1055173,20.3758,20.6479,2,Drug Overdose Deaths Involving Opioids,Mortality,PfS
Rhode Island,2015,271,1056298,25.6556,25.006,2,Drug Overdose Deaths Involving Opioids,Mortality,PfS
Rhode Island,2016,303,1056426,28.6816,28.8266,2,Drug Overdose Deaths Involving Opioids,Mortality,PfS
South Carolina,2013,278,4774839,5.8222,5.9513,2,Drug Overdose Deaths Involving Opioids,Mortality,PfS
South Carolina,2014,542,4832482,11.2158,11.2083,2,Drug Overdose Deaths Involving Opioids,Mortality,PfS
South Carolina,2015,601,4896146,12.275,12.3289,2,Drug Overdose Deaths Involving Opioids,Mortality,PfS
South Carolina,2016,690,4961119,13.9082,14.3715,2,Drug Overdose Deaths Involving Opioids,Mortality,PfS
South Dakota,2013,34,844877,4.0243,4.4383,2,Drug Overdose Deaths Involving Opioids,Mortality,PfS
South Dakota,2014,33,853175,3.8679,4.1012,2,Drug Overdose Deaths Involving Opioids,Mortality,PfS
South Dakota,2015,27,858469,3.1451,3.4806,2,Drug Overdose Deaths Involving Opioids,Mortality,PfS
South Dakota,2016,42,865454,4.8529,5.0271,2,Drug Overdose Deaths Involving Opioids,Mortality,PfS
Tennessee,2013,833,6495978,12.8233,12.8003,2,Drug Overdose Deaths Involving Opioids,Mortality,PfS
Tennessee,2014,912,6549352,13.925,14.1656,2,Drug Overdose Deaths Involving Opioids,Mortality,PfS
Tennessee,2015,1116,6600299,16.9083,17.0893,2,Drug Overdose Deaths Involving Opioids,Mortality,PfS
Tennessee,2016,1282,6651194,19.2747,19.4622,2,Drug Overdose Deaths Involving Opioids,Mortality,PfS
Texas,2013,1320,26448193,4.9909,4.9779,2,Drug Overdose Deaths Involving Opioids,Mortality,PfS
Texas,2014,1429,26956958,5.301,5.2783,2,Drug Overdose Deaths Involving Opioids,Mortality,PfS
Texas,2015,1602,27469114,5.832,5.7641,2,Drug Overdose Deaths Involving Opioids,Mortality,PfS
Texas,2016,1752,27862596,6.288,6.2482,2,Drug Overdose Deaths Involving Opioids,Mortality,PfS
Utah,2013,440,2900872,15.1679,16.2394,2,Drug Overdose Deaths Involving Opioids,Mortality,PfS
Utah,2014,463,2942902,15.7328,17.0987,2,Drug Overdose Deaths Involving Opioids,Mortality,PfS
Utah,2015,460,2995919,15.3542,16.4028,2,Drug Overdose Deaths Involving Opioids,Mortality,PfS
Utah,2016,474,3051217,15.5348,16.7185,2,Drug Overdose Deaths Involving Opioids,Mortality,PfS
Vermont,2013,72,626630,11.49,11.9494,2,Drug Overdose Deaths Involving Opioids,Mortality,PfS
Vermont,2014,66,626562,10.5337,11.3751,2,Drug Overdose Deaths Involving Opioids,Mortality,PfS
Vermont,2015,84,626042,13.4176,14.2173,2,Drug Overdose Deaths Involving Opioids,Mortality,PfS
Vermont,2016,107,624594,17.1311,19.3313,2,Drug Overdose Deaths Involving Opioids,Mortality,PfS
Virginia,2013,679,8260405,8.2199,8.0919,2,Drug Overdose Deaths Involving Opioids,Mortality,PfS
Virginia,2014,799,8326289,9.5961,9.5876,2,Drug Overdose Deaths Involving Opioids,Mortality,PfS
Virginia,2015,872,8382993,10.402,10.4533,2,Drug Overdose Deaths Involving Opioids,Mortality,PfS
Virginia,2016,1192,8411808,14.1706,14.231,2,Drug Overdose Deaths Involving Opioids,Mortality,PfS
Washington,2013,680,6971406,9.7541,9.4458,2,Drug Overdose Deaths Involving Opioids,Mortality,PfS
Washington,2014,697,7061530,9.8704,9.5193,2,Drug Overdose Deaths Involving Opioids,Mortality,PfS
Washington,2015,724,7170351,10.0971,9.73,2,Drug Overdose Deaths Involving Opioids,Mortality,PfS
Washington,2016,747,7288000,10.2497,9.845,2,Drug Overdose Deaths Involving Opioids,Mortality,PfS
West Virginia,2013,511,1854304,27.5575,28.9942,2,Drug Overdose Deaths Involving Opioids,Mortality,PfS
West Virginia,2014,562,1850326,30.373,32.0163,2,Drug Overdose Deaths Involving Opioids,Mortality,PfS
West Virginia,2015,645,1844128,34.9759,36.8944,2,Drug Overdose Deaths Involving Opioids,Mortality,PfS
West Virginia,2016,766,1831102,41.8327,45.2366,2,Drug Overdose Deaths Involving Opioids,Mortality,PfS
Wisconsin,2013,641,5742713,11.162,11.3433,2,Drug Overdose Deaths Involving Opioids,Mortality,PfS
Wisconsin,2014,662,5757564,11.4979,11.7075,2,Drug Overdose Deaths Involving Opioids,Mortality,PfS
Wisconsin,2015,655,5771337,11.3492,11.6969,2,Drug Overdose Deaths Involving Opioids,Mortality,PfS
Wisconsin,2016,901,5778708,15.5917,16.3166,2,Drug Overdose Deaths Involving Opioids,Mortality,PfS
Wyoming,2013,50,582658,8.5814,8.9812,2,Drug Overdose Deaths Involving Opioids,Mortality,PfS
Wyoming,2014,54,584153,9.2442,9.2964,2,Drug Overdose Deaths Involving Opioids,Mortality,PfS
Wyoming,2015,46,586107,7.8484,7.8904,2,Drug Overdose Deaths Involving Opioids,Mortality,PfS
Wyoming,2016,51,585501,8.7105,8.8712,2,Drug Overdose Deaths Involving Opioids,Mortality,PfS
Alabama,2013,122,4833722,2.5239,2.5697,3,"Drug overdose deaths involving natural, semi-synthetic, and synthetic opioids",Mortality,None
Alabama,2014,165,4849377,3.4025,3.3372,3,"Drug overdose deaths involving natural, semi-synthetic, and synthetic opioids",Mortality,None
Alabama,2015,174,4858979,3.581,3.7297,3,"Drug overdose deaths involving natural, semi-synthetic, and synthetic opioids",Mortality,None
Alabama,2016,256,4863300,5.2639,5.5179,3,"Drug overdose deaths involving natural, semi-synthetic, and synthetic opioids",Mortality,None
Alaska,2013,50,735132,6.8015,6.7857,3,"Drug overdose deaths involving natural, semi-synthetic, and synthetic opioids",Mortality,DDPI
Alaska,2014,54,736732,7.3297,7.5671,3,"Drug overdose deaths involving natural, semi-synthetic, and synthetic opioids",Mortality,DDPI
Alaska,2015,67,738432,9.0733,8.7619,3,"Drug overdose deaths involving natural, semi-synthetic, and synthetic opioids",Mortality,DDPI
Alaska,2016,58,741894,7.8178,7.7193,3,"Drug overdose deaths involving natural, semi-synthetic, and synthetic opioids",Mortality,DDPI
Arizona,2013,343,6626624,5.1761,5.2685,3,"Drug overdose deaths involving natural, semi-synthetic, and synthetic opioids",Mortality,DDPI
Arizona,2014,378,6731484,5.6154,5.5079,3,"Drug overdose deaths involving natural, semi-synthetic, and synthetic opioids",Mortality,DDPI
Arizona,2015,406,6828065,5.946,6.1371,3,"Drug overdose deaths involving natural, semi-synthetic, and synthetic opioids",Mortality,DDPI
Arizona,2016,466,6931071,6.7233,6.8198,3,"Drug overdose deaths involving natural, semi-synthetic, and synthetic opioids",Mortality,DDPI
Arkansas,2013,152,2959373,5.1362,5.2457,3,"Drug overdose deaths involving natural, semi-synthetic, and synthetic opioids",Mortality,DDPI
Arkansas,2014,157,2966369,5.2927,5.6593,3,"Drug overdose deaths involving natural, semi-synthetic, and synthetic opioids",Mortality,DDPI
Arkansas,2015,186,2978204,6.2454,6.5708,3,"Drug overdose deaths involving natural, semi-synthetic, and synthetic opioids",Mortality,DDPI
Arkansas,2016,152,2988248,5.0866,5.3376,3,"Drug overdose deaths involving natural, semi-synthetic, and synthetic opioids",Mortality,DDPI
California,2013,1422,38332521,3.7096,3.5554,3,"Drug overdose deaths involving natural, semi-synthetic, and synthetic opioids",Mortality,DDPI
California,2014,1449,38802500,3.7343,3.5306,3,"Drug overdose deaths involving natural, semi-synthetic, and synthetic opioids",Mortality,DDPI
California,2015,1414,39144818,3.6122,3.4041,3,"Drug overdose deaths involving natural, semi-synthetic, and synthetic opioids",Mortality,DDPI
California,2016,1435,39250017,3.656,3.4195,3,"Drug overdose deaths involving natural, semi-synthetic, and synthetic opioids",Mortality,DDPI
Colorado,2013,298,5268367,5.6564,5.4566,3,"Drug overdose deaths involving natural, semi-synthetic, and synthetic opioids",Mortality,PfS
Colorado,2014,352,5355866,6.5722,6.3238,3,"Drug overdose deaths involving natural, semi-synthetic, and synthetic opioids",Mortality,PfS
Colorado,2015,328,5456574,6.0111,5.7712,3,"Drug overdose deaths involving natural, semi-synthetic, and synthetic opioids",Mortality,PfS
Colorado,2016,312,5540545,5.6312,5.4617,3,"Drug overdose deaths involving natural, semi-synthetic, and synthetic opioids",Mortality,PfS
Connecticut,2013,222,3596080,6.1734,6.0084,3,"Drug overdose deaths involving natural, semi-synthetic, and synthetic opioids",Mortality,PfS
Connecticut,2014,262,3596677,7.2845,7.364,3,"Drug overdose deaths involving natural, semi-synthetic, and synthetic opioids",Mortality,PfS
Connecticut,2015,412,3590886,11.4735,11.2594,3,"Drug overdose deaths involving natural, semi-synthetic, and synthetic opioids",Mortality,PfS
Connecticut,2016,666,3576452,18.6218,19.0498,3,"Drug overdose deaths involving natural, semi-synthetic, and synthetic opioids",Mortality,PfS
Delaware,2013,65,925749,7.0213,7.3954,3,"Drug overdose deaths involving natural, semi-synthetic, and synthetic opioids",Mortality,PfS
Delaware,2014,79,935614,8.4437,8.754,3,"Drug overdose deaths involving natural, semi-synthetic, and synthetic opioids",Mortality,PfS
Delaware,2015,77,945934,8.1401,8.5452,3,"Drug overdose deaths involving natural, semi-synthetic, and synthetic opioids",Mortality,PfS
Delaware,2016,112,952065,11.7639,12.2152,3,"Drug overdose deaths involving natural, semi-synthetic, and synthetic opioids",Mortality,PfS
District of Columbia,2013,22,646449,3.4032,3.0259,3,"Drug overdose deaths involving natural, semi-synthetic, and synthetic opioids",Mortality,PfS
District of Columbia,2014,32,658893,4.8566,4.8083,3,"Drug overdose deaths involving natural, semi-synthetic, and synthetic opioids",Mortality,PfS
District of Columbia,2015,49,672228,7.2892,7.2352,3,"Drug overdose deaths involving natural, semi-synthetic, and synthetic opioids",Mortality,PfS
District of Columbia,2016,166,681170,24.3698,24.2405,3,"Drug overdose deaths involving natural, semi-synthetic, and synthetic opioids",Mortality,PfS
Florida,2013,1092,19552860,5.5849,5.6314,3,"Drug overdose deaths involving natural, semi-synthetic, and synthetic opioids",Mortality,PfS
Florida,2014,1143,19893297,5.7457,5.7952,3,"Drug overdose deaths involving natural, semi-synthetic, and synthetic opioids",Mortality,PfS
Florida,2015,1417,20271272,6.9902,7.11,3,"Drug overdose deaths involving natural, semi-synthetic, and synthetic opioids",Mortality,PfS
Florida,2016,2423,20612439,11.755,12.4782,3,"Drug overdose deaths involving natural, semi-synthetic, and synthetic opioids",Mortality,PfS
Georgia,2013,441,9992167,4.4135,4.403,3,"Drug overdose deaths involving natural, semi-synthetic, and synthetic opioids",Mortality,PfS
Georgia,2014,588,10097343,5.8233,5.794,3,"Drug overdose deaths involving natural, semi-synthetic, and synthetic opioids",Mortality,PfS
Georgia,2015,694,10214860,6.794,6.762,3,"Drug overdose deaths involving natural, semi-synthetic, and synthetic opioids",Mortality,PfS
Georgia,2016,715,10310371,6.9348,6.8472,3,"Drug overdose deaths involving natural, semi-synthetic, and synthetic opioids",Mortality,PfS
Hawaii,2013,58,1404054,4.1309,3.915,3,"Drug overdose deaths involving natural, semi-synthetic, and synthetic opioids",Mortality,PfS
Hawaii,2014,48,1419561,3.3813,3.1948,3,"Drug overdose deaths involving natural, semi-synthetic, and synthetic opioids",Mortality,PfS
Hawaii,2015,50,1431603,3.4926,3.3378,3,"Drug overdose deaths involving natural, semi-synthetic, and synthetic opioids",Mortality,PfS
Hawaii,2016,61,1428557,4.27,4.0582,3,"Drug overdose deaths involving natural, semi-synthetic, and synthetic opioids",Mortality,PfS
Idaho,2013,66,1612136,4.0939,4.0855,3,"Drug overdose deaths involving natural, semi-synthetic, and synthetic opioids",Mortality,PfS
Idaho,2014,64,1634464,3.9157,4.106,3,"Drug overdose deaths involving natural, semi-synthetic, and synthetic opioids",Mortality,PfS
Idaho,2015,73,1654930,4.4111,4.8418,3,"Drug overdose deaths involving natural, semi-synthetic, and synthetic opioids",Mortality,PfS
Idaho,2016,91,1683140,5.4066,5.6459,3,"Drug overdose deaths involving natural, semi-synthetic, and synthetic opioids",Mortality,PfS
Illinois,2013,344,12882135,2.6704,2.5966,3,"Drug overdose deaths involving natural, semi-synthetic, and synthetic opioids",Mortality,PfS
Illinois,2014,443,12880580,3.4393,3.4135,3,"Drug overdose deaths involving natural, semi-synthetic, and synthetic opioids",Mortality,PfS
Illinois,2015,588,12859995,4.5723,4.4999,3,"Drug overdose deaths involving natural, semi-synthetic, and synthetic opioids",Mortality,PfS
Illinois,2016,1267,12801539,9.8972,9.9135,3,"Drug overdose deaths involving natural, semi-synthetic, and synthetic opioids",Mortality,PfS
Indiana,2013,169,6570902,2.5719,2.6235,3,"Drug overdose deaths involving natural, semi-synthetic, and synthetic opioids",Mortality,PfS
Indiana,2014,256,6596855,3.8806,4.0338,3,"Drug overdose deaths involving natural, semi-synthetic, and synthetic opioids",Mortality,PfS
Indiana,2015,279,6619680,4.2147,4.3142,3,"Drug overdose deaths involving natural, semi-synthetic, and synthetic opioids",Mortality,PfS
Indiana,2016,495,6633053,7.4626,7.8215,3,"Drug overdose deaths involving natural, semi-synthetic, and synthetic opioids",Mortality,PfS
